"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Pueblo, CO","39380",1984,336,328,8,0,0,0,0,71,26,11,336,0,0,0,0,0
"Quincy, IL-MO","39500",1984,363,232,79,50,2,0,0,188,108,40,0,0,199,164,0,0
"Racine, WI","39540",1984,365,271,58,22,8,6,0,247,100,35,103,0,140,122,0,0
"Raleigh, NC","39580",1984,366,119,184,51,8,4,0,222,129,63,232,0,128,6,0,0
"Reading, PA","39740",1984,365,166,137,51,9,2,0,202,111,54,2,85,104,174,0,0
"Redding, CA","39820",1984,269,219,39,10,1,0,0,164,67,35,61,0,208,0,0,0
"Reno, NV","39900",1984,366,110,185,64,5,2,0,240,111,67,97,110,159,0,0,0
"Richmond, IN","39980",1984,361,99,59,126,77,0,0,200,188,108,0,0,0,352,0,9
"Richmond, VA","40060",1984,366,141,157,51,17,0,0,197,119,57,9,91,159,107,0,0
"Riverside-San Bernardino-Ontario, CA","40140",1984,366,14,122,48,39,143,0,300,269,150,9,124,233,0,0,0
"Roanoke, VA","40220",1984,366,283,55,25,3,0,0,156,87,41,8,74,269,15,0,0
"Rochester, MN","40340",1984,365,232,117,14,2,0,0,191,75,44,279,0,35,51,0,0
"Rochester, NY","40380",1984,366,75,153,126,12,0,0,200,121,81,13,0,62,291,0,0
"Rockford, IL","40420",1984,365,226,128,10,1,0,0,154,80,44,171,0,174,20,0,0
"Rockland, ME","40500",1984,366,330,30,5,1,0,0,164,50,14,0,0,0,366,0,0
"Rocky Mount, NC","40580",1984,353,285,51,16,1,0,0,154,71,30,0,0,189,164,0,0
"Rutland, VT","40860",1984,196,142,48,6,0,0,0,134,76,34,0,0,0,159,0,37
"Sacramento--Roseville--Arden-Arcade, CA","40900",1984,366,55,186,74,38,13,0,235,174,80,189,19,158,0,0,0
"Safford, AZ","40940",1984,335,32,17,75,211,0,0,200,200,173,0,0,0,335,0,0
"Saginaw, MI","40980",1984,352,338,14,0,0,0,0,79,41,18,141,0,0,211,0,0
"Salem, OH","41400",1984,334,178,105,49,2,0,0,200,110,50,0,0,0,334,0,0
"Salem, OR","41420",1984,362,330,28,2,2,0,0,156,49,31,202,0,160,0,0,0
"Salinas, CA","41500",1984,366,335,26,5,0,0,0,115,47,37,1,88,277,0,0,0
"Salisbury, MD-DE","41540",1984,358,210,100,37,11,0,0,187,107,43,0,0,171,187,0,0
"Salt Lake City, UT","41620",1984,366,27,176,149,12,2,0,209,134,94,18,31,46,271,0,0
"San Antonio-New Braunfels, TX","41700",1984,366,244,95,20,5,2,0,202,93,44,44,66,256,0,0,0
"San Diego-Carlsbad, CA","41740",1984,366,44,136,92,55,39,0,255,202,101,10,112,239,5,0,0
"San Francisco-Oakland-Hayward, CA","41860",1984,366,186,130,33,14,3,0,214,108,50,85,153,111,17,0,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",1984,366,204,105,31,20,6,0,220,133,47,115,4,247,0,0,0
"San Juan-Carolina-Caguas, PR","41980",1984,366,258,108,0,0,0,0,91,60,42,337,0,26,3,0,0
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",1984,366,268,84,11,3,0,0,169,71,43,1,74,217,74,0,0
"Santa Cruz-Watsonville, CA","42100",1984,353,341,11,1,0,0,0,105,42,31,0,0,353,0,0,0
"Santa Fe, NM","42140",1984,350,335,15,0,0,0,0,72,35,20,350,0,0,0,0,0
"Santa Maria-Santa Barbara, CA","42200",1984,366,139,198,17,10,2,0,214,90,57,56,119,173,18,0,0
"Santa Rosa, CA","42220",1984,366,320,36,8,2,0,0,154,57,35,24,177,165,0,0,0
